tweet, time
Back to work 💪 P.S The Showroom is open 12pm-8pm 👋https://t.co/RweRJiwneY https://t.co/89SVVQDDbq,Tue Jan 03 17:43:23 +0000 2017
RT @alexajadewarren: skin things. ✨ @glossier https://t.co/ZidSRTcGtb,Tue Jan 03 17:14:48 +0000 2017
RT @anjerika_wilmer: .@Glossier's boy brow is the beauty product you didn't know you needed; but now won't be able to live without. 🙌🏻,Tue Jan 03 14:31:12 +0000 2017
RT @JenicaHanash: Gosh I am so inlove with @glossier's Priming Moisturizer and Perfecting Skin Tint. These products are everything to me.,Tue Jan 03 13:43:31 +0000 2017
@echarlu Hey Estelle! Send us your email address via DM—we want to help 💜,Tue Jan 03 13:37:01 +0000 2017
@Pfrunderstruck @RachLWhitehurst @FedEx Hey Brielle! DM us to let us know if you were able to get your package ✨,Tue Jan 03 13:35:43 +0000 2017
@popofcoral Thanks for the sweet note 💗,Tue Jan 03 13:33:53 +0000 2017
@thekimiamohebi Hey; sorry about that! DM us your GLO#; and we'll take care of it from there. :-),Mon Jan 02 18:09:38 +0000 2017
@fungirlisms Hey; so sorry to hear that! DM us your GLO number/Gen G shade; and we'll answer that SOS right away  :-),Mon Jan 02 15:24:58 +0000 2017
@DoneBeenzino We're working hard on making international shipping possible and we'll keep you posted!,Sat Dec 31 15:29:57 +0000 2016
RT @lexiwa: I owe @glossier my life for creating the only cleanser that consistently keeps me from breaking out,Sat Dec 31 15:27:31 +0000 2016
@LivingGloss Hey there! Credit can only be used on https://t.co/lJPHYSrKkl :),Sat Dec 31 15:25:09 +0000 2016
@ohrosie_ @IntoTheGloss @EmilyWWeiss Hey Rosie–we're working hard on making international shipping possible and we'll keep you posted!,Sat Dec 31 15:22:29 +0000 2016
@LisaBrownMPH Try using an incognito browser and enter the redemption code! If that doesn't do the trick; please DM us so we can help.,Sat Dec 31 15:21:13 +0000 2016
@mandamanda___ Thanks for your feedback! Unfortunately the older version is no longer available—we've updated both the packaging and formula,Fri Dec 30 20:43:51 +0000 2016
@emilyn_doherty Hey Nicole! We can't swap out products in sets—please let us know if you need anything else ✨,Fri Dec 30 20:41:52 +0000 2016
RT @autoIatry: so in love @glossier https://t.co/2y53iQv90T,Fri Dec 30 14:42:04 +0000 2016
@rosazabo Hey Rosa! Log in to your account on https://t.co/UHZtMsbPBV 💜,Fri Dec 30 14:41:59 +0000 2016
@alyssanadine432 @rmsbeauty You look good 👀,Fri Dec 30 14:39:51 +0000 2016
@catrizzle Hey there! Please DM us the email address associated with your Glossier account and we'll take care of the rest 👍🏽,Fri Dec 30 14:35:43 +0000 2016
RT @IntoTheGloss: .@Glossier’s Creative Director Helen Steed shares how she started working at the company and what inspires her https://t.…,Thu Dec 29 23:34:23 +0000 2016
RT @lllucila: I didn't know what I was doing differently but I just realized that ever since I started using @glossier my skin has been so…,Thu Dec 29 23:26:30 +0000 2016
RT @jodieglows: @glossier products are like a hard drive - your backups should have backups ✌🏼✨ #peaceofmind,Thu Dec 29 23:26:17 +0000 2016
RT @Lauren4Reid41: There's nothing better than @glossier lip gloss. ❤️,Thu Dec 29 23:26:10 +0000 2016
@catteacherlady Try Super Pure–which contains niacinamide and zinc to help soothe blemishes and calm redness!,Thu Dec 29 23:25:15 +0000 2016
@Uliana_Olson You look good 👀,Thu Dec 29 20:05:41 +0000 2016
@exotic__roses Your confirmation email with your order number :),Thu Dec 29 17:47:10 +0000 2016
@kaiastra It's our dream to bring Glossier worldwide and we'll keep you posted 💞,Thu Dec 29 16:06:56 +0000 2016
@SmallFry_xox We don't have a UK stockist; but are working on making international shipping possible. We'll keep you posted!,Thu Dec 29 16:06:06 +0000 2016
@exotic__roses Hey there! Sorry to hear that happened. DM us your GLO number and we'll replace it for you right away ✨,Thu Dec 29 16:02:29 +0000 2016
@lizzielecaroz Hey Lizzie–sorry for the mix-up! DM us your order number and we'll send a Super Bounce your way.,Thu Dec 29 16:01:42 +0000 2016
@madstach We only ship to the US and Puerto Rico ✨,Thu Dec 29 15:59:21 +0000 2016
@boredIaura We're working hard on making it possible and we'll keep you posted!,Thu Dec 29 15:58:49 +0000 2016
@lipstickBandit_ The Glossier Showroom will reopen on Jan 3–see you soon!,Thu Dec 29 15:57:44 +0000 2016
@sarthom12 Hey Sarah! Definitely–please DM us and we'll make sure you get the perfect shade.,Thu Dec 29 15:56:48 +0000 2016
RT @ashleyz104: Heaven in my bathroom cabinet. These serums are THE BOMB!!!! 🖤 @glossier https://t.co/gQynG7oHj9,Thu Dec 29 15:55:14 +0000 2016
RT @erikacsws: in love @glossier 🙂👋🏻 https://t.co/EaAHm1f7zv,Wed Dec 28 18:32:28 +0000 2016
@taylorramour Hey Taylor—hope your day turns around!,Wed Dec 28 18:32:18 +0000 2016
RT @ameliaasays: Obsessed with this 😍 @Glossier @PIXIBeauty @onomiebeauty @BobbiBrown https://t.co/zoYgDygAHU,Wed Dec 28 16:59:22 +0000 2016
RT @lizd0m: s/o to @glossier moisturizing moon mask for saving my skin,Wed Dec 28 16:23:03 +0000 2016
@chelbb_ Hey there! Try pouring Milky Jelly into a travel friendly container for your next trip ✨,Wed Dec 28 16:22:48 +0000 2016
RT @karlakho: Bless you @glossier - Coconut Balmdotcom is one of the greatest things to ever exist. My lips are in heaven. ✨💕👼💋 https://t.c…,Wed Dec 28 16:20:07 +0000 2016
@chrissylaff Hey Christina! DM us your email address so we can apply the promo to your order.,Wed Dec 28 16:19:57 +0000 2016
RT @BritBradshaw_: My mom gave me Christmas money for clothes but did I buy clothes? No. I just ordered every single thing from @glossier,Wed Dec 28 14:32:51 +0000 2016
RT @corinthians_666: @glossier moon mask has saved my face this winter #blessyou,Wed Dec 28 14:32:14 +0000 2016
@DannieAshley We offer free shipping on orders over $30. Let us know what you think of our lineup ✨,Wed Dec 28 14:31:56 +0000 2016
RT @AllisonLWagner: Swooning over my favorite stocking stuffers: @glossier 💞 https://t.co/EyKDIcbsUZ,Wed Dec 28 14:30:49 +0000 2016
@amandancasarez 💜,Wed Dec 28 14:29:58 +0000 2016
@sb_odom Definitely 👍🏽,Wed Dec 28 14:29:25 +0000 2016
@jusjas323 The promo only applies to all 4 flavored balms ✨,Wed Dec 28 14:29:09 +0000 2016
@lvxhunter Hey Lexie! Can't wait to hear what you think 💕,Wed Dec 28 14:26:58 +0000 2016
RT @azzyeliza: a little @glossier magic on my shelf✨ https://t.co/xUy6mlFSPK,Tue Dec 27 23:21:17 +0000 2016
RT @katemsev: I have never been so happy with how healthy my skin looks and feels. A+ for @glossier. Seriously. 🙌🏻 https://t.co/BWgasgpVna,Tue Dec 27 23:21:12 +0000 2016
RT @KatMichelle_: When your coworker says your skin is glowing and all you're wearing is @glossier moisturizer on 4 hours of sleep 💅🏽✨,Tue Dec 27 20:16:59 +0000 2016
RT @ashleyhefnawy: Let it be known that @glossier's customer service is unbeatable. These fine folks know how to treat people &lt;3,Tue Dec 27 20:16:56 +0000 2016
RT @watiekillis: A little goes a long way ✨@glossier https://t.co/7ilujungcB,Tue Dec 27 18:51:25 +0000 2016
@alanaxhunter The replacement will be sent to the original email the order was placed with. Feel free to respond to Gaby to confirm!,Tue Dec 27 18:51:18 +0000 2016
RT @nellyyoh: I honestly don't know what my life was like before the haloscope highlighter from @glossier ... it is life changing. ✨✨✨✨✨,Tue Dec 27 15:00:30 +0000 2016
RT @stephaniecyap: This 2017; Skin is IN. But then; hasn't it always been? @glossier https://t.co/r6St9tRp3v https://t.co/FZGYJh436A,Tue Dec 27 15:00:27 +0000 2016
@molly_lyon Hey Molly! Sounds like the perfect set up 💕,Tue Dec 27 15:00:18 +0000 2016
@daisyjaneridley @sarahaerens The Glossier Showroom is closed for the holidays and will reopen Jan 3rd :),Tue Dec 27 14:56:05 +0000 2016
@sarahaerens We are working on making international shipping possible in the future :),Mon Dec 26 19:29:19 +0000 2016
RT @im_AutumnBreeze: @glossier to me from me. #merrychristmas ✨ https://t.co/nSvXUd4Pia,Mon Dec 26 00:50:27 +0000 2016
@summerdotnet Hey Summer! You look good 👀,Mon Dec 26 00:50:19 +0000 2016
RT @hermajestymika: @glossier It was a very pink Christmas in our household this year! https://t.co/Exzb6tGouB,Sun Dec 25 20:44:29 +0000 2016
RT @LuciaSerje: 2017 goal: Load up on @glossier products.,Sun Dec 25 19:08:41 +0000 2016
RT @alliboris: spent christmas morning in my @glossier sweater no surprises here !!,Sun Dec 25 19:07:38 +0000 2016
@PUTAONIKA Priming Moisturizer is buildable for the perfect amount of hydration 💕,Sun Dec 25 19:07:05 +0000 2016
RT @preci0uzp: Got my @glossier gifts I'm happy ! https://t.co/TCTPUMayow,Sun Dec 25 14:21:26 +0000 2016
RT @thundersparkle: @glossier serums usually hate me; but I purchased ALL your serums &amp; they have done wonders on my skin. #glowing #glossi…,Sun Dec 25 14:21:19 +0000 2016
@PeebyKo Hi Daniella! So glad you're able to try our products. Can't wait to hear what you think 💕,Sun Dec 25 14:20:23 +0000 2016
RT @lilladylife: The new moonstone haloscope by @Glossier is the best shade yet 👌🏻,Sun Dec 25 14:19:07 +0000 2016
@Jody249 Hey Jody—sorry to hear that happened. DM us your order number (GLO) and we'll replace it for you!,Sun Dec 25 14:18:45 +0000 2016
RT @LauraxEikamp: I'm so happy ✨💕 @glossier https://t.co/ZT1NSgS8nn,Sun Dec 25 14:17:22 +0000 2016
RT @smnthsth: @glossier really took care of me. You go @glossier!!! 👍🏽,Sun Dec 25 14:17:06 +0000 2016
@prsmrtn_ We recently started offering gift cards on https://t.co/lJPHYSrKkl ✨,Sun Dec 25 14:16:15 +0000 2016
@100horses Oh no; so sorry about that! DM us your order # and we can send over the right shade.,Sat Dec 24 14:57:15 +0000 2016
@ebonyenc Stay tuned! We're working really hard to make that happen.,Sat Dec 24 14:56:17 +0000 2016
RT @lilstreetrat: My esthetician complimented me on how hydrated my skin looks. ✨ couldn't have done it without you; @glossier moisturizer.…,Sat Dec 24 14:03:16 +0000 2016
@ginaAfuchs Hey! We are not currently accepting applications. You can always check on https://t.co/gaVFaiM2xu!,Fri Dec 23 21:05:00 +0000 2016
@catrizzle Yes; from 12pm–5pm :),Fri Dec 23 18:39:57 +0000 2016
@heydfung Hi there! Unfortunately; we can't accept billing zip codes outside our shipping zone.,Fri Dec 23 15:47:04 +0000 2016
@nylekinc Oh no! DM us your order # and we can send a new balm over for you,Fri Dec 23 15:45:02 +0000 2016
@sasmit12 Oh no! Sorry about that. Everything should be up and running now. :),Fri Dec 23 14:57:03 +0000 2016
@sixcfcrows We're working hard on making it possible and will keep you posted!,Fri Dec 23 14:54:26 +0000 2016
@Emanx17 Looks like we might have a Moonstone fan... :-),Thu Dec 22 15:33:37 +0000 2016
RT @amirakraske: @glossier rose balm dotcom is my favorite xmas gift ive received so far this year 🌹😍,Thu Dec 22 02:21:49 +0000 2016
@_sophiapollock I'm so sorry about this. Please DM over your order # and we'll fix this for you!,Wed Dec 21 22:32:22 +0000 2016
@justnoticepleas Oh no–I'm so sorry about this. DM us your order # and we'll take care of it for you!,Wed Dec 21 22:31:26 +0000 2016
@ch Hi there! I'm so sorry about this. DM us your order # and we'll take care of it.,Wed Dec 21 20:10:22 +0000 2016
@ashleyz104 I'm so sorry about that! DM us your order # and we'll take a look.,Wed Dec 21 17:17:52 +0000 2016
@Heart1QueenBee Hey! DM'ing you now.,Wed Dec 21 14:13:50 +0000 2016
@sunnyjpx Oh no! DM us your order # and we'll take a look.,Tue Dec 20 21:32:36 +0000 2016
@cdc98 Hi there. We recently added digital and physical gift cards! Here's the link https://t.co/NCFN7EO5pX,Tue Dec 20 16:20:16 +0000 2016
@annyaaa I'm so sorry about this! DM us your order # and we'd be happy to help.,Tue Dec 20 16:17:38 +0000 2016
@smnthsth Oh no–I'm so sorry to hear this. DM us your order # and we'll make this right!,Tue Dec 20 16:16:19 +0000 2016
RT @IntoTheGloss: A holiday party look from @Glossier's hostess with the mostess; Cherie Camacho https://t.co/3MfgdNfiTj https://t.co/bmzyJ…,Tue Dec 20 14:25:36 +0000 2016
@kelseypaone Hi! So sorry that your Gen G broke. Can you DM us your order #? We'd be happy to send you a replacement.,Mon Dec 19 21:22:13 +0000 2016
@Heart1QueenBee We're so sorry to hear that! DM us your GLO # ASAP and we'll take care of this for you.,Mon Dec 19 21:20:47 +0000 2016
@extremsufferer Hi! Please reach out to gTEAM@glossier.com so we can re-ship your order.,Mon Dec 19 21:08:07 +0000 2016
@annabelaly Oh no! We'll send you a replacement –DM us your GLO #,Mon Dec 19 21:05:38 +0000 2016
@alexandrapettas Hi! We don't hear that feedback often—sorry it isn't working out for you. Please DM us your GLO # and we'll make this right,Mon Dec 19 21:03:57 +0000 2016
@SarahRaoof Oh no! DM us your order # so we can take care of this for you.,Mon Dec 19 21:02:29 +0000 2016
@morganvbaxter Oh no! Can you please DM us your order #? We'd be happy to look into this for you.,Mon Dec 19 20:57:19 +0000 2016
RT @byrdiebeauty: Apparently @Glossier Boy Brow is what all the NYC girls are using; and this is why: https://t.co/DWQ29n0mnM https://t.co/…,Mon Dec 19 16:06:16 +0000 2016
RT @selenafiasco: Trying out @glossier moon mask and I'm already in love.,Mon Dec 19 16:05:37 +0000 2016
RT @fmda621: Some would say I have a problem @glossier 💞✨ https://t.co/WNc8tiHY0v,Sat Dec 17 18:10:50 +0000 2016
RT @AliceDelHayes: The only thing better than @glossier products is #glossier customer service!,Sat Dec 17 16:50:48 +0000 2016
RT @ELLEmagazine: From @glossier's take on black tie makeup to a chic vaporizer: ; https://t.co/iYaB88Yeo0,Sat Dec 17 16:49:59 +0000 2016
RT @tennehsillah: The stretch concealer is literally the best concealer I've ever own✨ @glossier AH-MAZING https://t.co/OX0njDDdu6,Sat Dec 17 16:48:39 +0000 2016
RT @emwngs: got myself the black tie set and the balm dotcom from @glossier and it's amazing 😍😍 ! https://t.co/LRFqAK1is8,Sat Dec 17 16:48:28 +0000 2016
@sarxhsmoke Hey Sarah–DM us your GLO number right away,Sat Dec 17 16:45:21 +0000 2016
@champagneskinny Hey Ari–DM us the full name on the order and your correct email so we can update for you!,Sat Dec 17 16:43:23 +0000 2016
@melayton Email us at gTEAM@glossier.com so we can exchange it for you :),Sat Dec 17 16:41:30 +0000 2016
@milaubro Thanks Mika!,Sat Dec 17 16:34:40 +0000 2016
@equintanilla Hi Elizabeth! Please reach out to gTEAM@glossier.com so we can take care of her. Thanks for your patience.,Sat Dec 17 16:34:15 +0000 2016
@sportsyenta If you're in the NYC area–the Glossier Showroom is open. Check out https://t.co/mznLCRaO8l for more details ✨,Sat Dec 17 16:29:02 +0000 2016
@coolbreeeze_ Hi Brie! We'll refund you for the Priming Moisturizer if it's not working out for you–DM us your order #,Sat Dec 17 16:26:24 +0000 2016
RT @corbintate_: @glossier you have me hooked 🐠,Sat Dec 17 16:23:44 +0000 2016
@SarahJTinoco Please reach out to rep.program@glossier.com ;),Sat Dec 17 16:23:32 +0000 2016
RT @IntoTheGloss: The third look in our holiday series features @Glossier's Senior Copywriter; Sandra Sou https://t.co/GGjA0ke6cJ https://t…,Fri Dec 16 15:34:41 +0000 2016
RT @tennehsillah: Counting down the days till I visit the @glossier showroom!!! 🙌🏿✨💗,Fri Dec 16 15:34:27 +0000 2016
@ka2ooshka Hey Kate! We hear you–there's no option to opt out now; but  we suggest sharing the extra stickers; poster and pouch with friends,Thu Dec 15 20:39:37 +0000 2016
@gourmethuntress Someone from gTEAM will get back to you ASAP!,Thu Dec 15 20:36:24 +0000 2016
@clarenewsam Hey Clare! gTEAM is working as fast as possible to get back to you shortly today. Thanks for your patience!,Thu Dec 15 20:35:23 +0000 2016
@AlessandraTrask https://t.co/xIE744Xfo6,Thu Dec 15 20:34:08 +0000 2016
@AlessandraTrask Hey Alessandra! Check out this recent video we posted of our Social Media Editor; Eva getting ready with the Black Tie Set.,Thu Dec 15 20:34:01 +0000 2016
Don't sleep on it. Today's the last day for free expedited shipping on orders over $60. Get it by 12/23—&gt;… https://t.co/Q2jjP7DniV,Thu Dec 15 16:13:52 +0000 2016
@anomalisas Hi! DM us and we can give you more details 💫,Thu Dec 15 14:50:33 +0000 2016
@daniimaingot Hey there. Please DM us your GLO order number so we can look into it 💕,Thu Dec 15 14:48:33 +0000 2016
@alleexaavr So sorry to hear that! DM us so we can take care of you ✨,Thu Dec 15 14:47:37 +0000 2016
RT @jjdactyl: @ivygrayklein @glossier stretch concealer: forms to my face; doesn't dry my skin out; blends easy (i don't wear foundation);…,Wed Dec 14 23:29:13 +0000 2016
@c8lyn__ Hey Caitlyn! Please DM us your email address so we can look into it ASAP. Thanks for your patience.,Wed Dec 14 23:28:48 +0000 2016
RT @rosssaaa3: 2 people have asked me what art gallery I went to on monday but it was just the @glossier penthouse 💅🏼✨,Wed Dec 14 21:23:37 +0000 2016
